z,residual
3.285899999999999932e-01,1.189966115063263996e-01
3.286000000000000032e-01,-6.990283130181415006e-01
3.286999999999999922e-01,-8.031519970329487057e-02
3.291000000000000036e-01,-1.825387286605381632e-01
3.293099999999999916e-01,1.038564526272685251e+00
3.294300000000000006e-01,9.220489448882170924e-01
3.296000000000000041e-01,1.091667848104637129e-01
3.298499999999999766e-01,-1.182365576536902996e+00
3.304799999999999960e-01,3.270182224007702754e-01
3.305199999999999805e-01,3.086093472993802767e-01
3.305500000000000105e-01,1.008974065889772342e+00
3.307999999999999829e-01,2.459136347502157705e-01
3.307999999999999829e-01,-4.891120992329766048e-01
3.309400000000000119e-01,-6.635294744770927622e-01
3.313699999999999979e-01,4.534459415889000589e-01
3.315400000000000014e-01,-3.440511404353563396e-01
3.315500000000000114e-01,-2.539918839524192562e-02
3.317899999999999738e-01,-6.412495242904774351e-01
3.323999999999999733e-01,-8.469665767301053361e-01
3.328999999999999737e-01,1.062348879845928629e+00
3.335299999999999931e-01,-8.309846439045956989e-01
3.335299999999999931e-01,-4.758799079704766899e-01
3.343900000000000206e-01,-2.758091398894329041e-02
3.348999999999999755e-01,-6.146815862396101116e-01
3.351299999999999835e-01,-6.085178582087810151e-01
3.366299999999999848e-01,-5.809183378630641270e-01
3.373900000000000232e-01,-5.884932110864706800e-01
3.375199999999999867e-01,6.249526402457166591e-02
3.375299999999999967e-01,-1.567404093722247690e-02
3.377999999999999892e-01,5.231567362438467594e-03
3.382499999999999951e-01,-5.128607203971002892e-02
3.385099999999999776e-01,-2.228989987351175095e-01
3.390000000000000235e-01,-2.971017249557335593e-01
3.405099999999999794e-01,5.547305279177329462e-03
3.408999999999999808e-01,-6.012407902021256190e-01
3.410099999999999798e-01,-4.399604969374565355e-01
3.417600000000000082e-01,9.445287329054929959e-02
3.444800000000000084e-01,6.965740059071841017e-01
3.444999999999999729e-01,2.986554862586056625e-01
3.447899999999999854e-01,1.697047931224736628e-01
3.454699999999999993e-01,-2.538309853489704657e-02
3.459400000000000253e-01,8.722515621672690678e-01
3.468600000000000017e-01,5.319656529904525089e-01
3.470400000000000151e-01,-4.224785245195067374e-01
3.487199999999999744e-01,6.377502491930127082e-01
3.489900000000000224e-01,9.544263178756146049e-02
3.491799999999999904e-01,2.225898700959697829e-01
3.492000000000000104e-01,-6.057667513454612074e-01
3.494599999999999929e-01,-2.067868432399407042e-01
3.495199999999999974e-01,-4.178144637103166081e-01
3.495599999999999818e-01,7.974676993867388930e-01
3.495699999999999918e-01,-1.033770401421986396e+00
3.495699999999999918e-01,8.632358778763294938e-01
3.501699999999999813e-01,-3.849763877568401216e-01
3.506600000000000272e-01,-7.744963867007136071e-02
3.508700000000000152e-01,3.006698303342657252e-02
3.515599999999999836e-01,5.827654618923676644e-01
3.515699999999999936e-01,1.080694417716675071e+00
3.536099999999999799e-01,5.088557327394961360e-01
3.552699999999999747e-01,8.286195675285747964e-01
3.576699999999999879e-01,2.071058029361315944e-01
3.579100000000000059e-01,2.567608823962874709e-01
3.583299999999999819e-01,-2.745596300885815300e-01
3.585800000000000098e-01,-5.362362596559733241e-01
3.589700000000000113e-01,7.993517781498081787e-01
3.590099999999999958e-01,-5.012023614604621535e-01
3.594899999999999762e-01,7.218774846330130446e-01
3.600499999999999812e-01,-6.629810903543307266e-01
3.602299999999999947e-01,-1.024377262275219858e+00
3.608100000000000196e-01,5.757109335272768691e-01
3.613799999999999790e-01,-7.193262493067440477e-01
3.627199999999999869e-01,-4.155567810957626618e-01
3.632600000000000273e-01,1.290639852224084172e-01
3.649100000000000121e-01,3.939642796857864560e-01
3.661300000000000110e-01,-9.733764901283084026e-01
3.664799999999999724e-01,-8.090020433378249942e-01
3.670499999999999874e-01,-1.012244765955742087e+00
3.678000000000000158e-01,-6.344699317894431090e-01
3.679100000000000148e-01,6.401802380588772490e-01
3.684399999999999897e-01,5.223525288336430261e-01
3.686200000000000032e-01,2.592785419929828916e-01
3.695200000000000151e-01,2.872976555644773944e-01
3.697699999999999876e-01,-6.383793542333238147e-01
3.701200000000000045e-01,-2.287433814290604564e-02
3.704600000000000115e-01,9.876038935419467757e-01
3.705100000000000060e-01,-1.932827744892407287e-02
3.705300000000000260e-01,-4.020088333688748850e-01
3.705300000000000260e-01,-2.331400684596745876e+00
3.705899999999999750e-01,-6.763846488833327730e-02
3.708699999999999775e-01,5.362137334025897373e-02
3.714299999999999824e-01,-3.491445496382716840e-01
3.714999999999999969e-01,2.159902668204409792e-01
3.715999999999999859e-01,-8.277739756149027350e-02
3.735100000000000087e-01,-7.177009468141979376e-01
3.742599999999999816e-01,2.564855730008220314e-01
3.767800000000000038e-01,-8.753878027042358290e-02
3.779799999999999827e-01,-3.464916638114695635e-01
3.785899999999999821e-01,-7.748490894853549138e-02
3.798599999999999755e-01,-6.995965883310164557e-01
3.798900000000000055e-01,-2.109683041856466879e-01
3.805200000000000249e-01,3.843479266271154077e-02
3.808300000000000018e-01,-2.554305703849500675e-02
3.813099999999999823e-01,-2.229690317842106251e-02
3.815999999999999948e-01,9.868950733211850901e-01
3.817400000000000237e-01,4.986447947505148193e-01
3.825000000000000067e-01,-3.574414854609851977e-01
3.828400000000000136e-01,-4.930004277669675639e-01
3.839400000000000035e-01,2.043548299713174587e-01
3.859400000000000053e-01,2.071590286037647000e-01
3.867700000000000027e-01,-4.304254265832824222e-01
3.873500000000000276e-01,2.092301664194430866e-01
3.877200000000000091e-01,4.518819037348902334e-01
3.888599999999999834e-01,-6.333274869559090137e-01
3.895100000000000229e-01,1.578954036165147734e-01
3.926200000000000245e-01,-2.517574687490975460e-01
3.951200000000000268e-01,-4.047969373956171180e-01
3.969799999999999995e-01,-1.798589883343313600e+00
3.994599999999999818e-01,4.651154239973930848e-01
4.004800000000000026e-01,-5.857408219445503494e-01
4.021199999999999775e-01,-5.788217312948137350e-01
4.028599999999999959e-01,-1.786768488525259657e-01
4.036100000000000243e-01,5.404921559500876216e-02
4.045400000000000107e-01,3.876782393980517938e-01
4.047200000000000242e-01,-1.357029133453616643e+00
4.054699999999999971e-01,1.213867415659898530e+00
4.064800000000000080e-01,4.077715115911750843e-01
4.089999999999999747e-01,2.575812179238806676e-01
4.091099999999999737e-01,2.789396286138530190e-01
4.092700000000000227e-01,2.401715673858325906e-01
4.094700000000000006e-01,2.153777455892819659e-01
4.099499999999999811e-01,1.403306537265952003e-01
4.111400000000000055e-01,3.228163530502887318e-02
4.113100000000000089e-01,7.446527894742177578e-01
4.115199999999999969e-01,1.066377727484602023e+00
4.125800000000000023e-01,3.895960346360768378e-01
4.166400000000000103e-01,2.930950948194955274e-01
4.186400000000000121e-01,-3.990203552457927128e-01
4.192699999999999760e-01,-8.097963965924941110e-02
4.193100000000000160e-01,-1.085794004832727921e+00
4.195599999999999885e-01,4.005424638965582318e-01
4.196199999999999930e-01,7.219452465855746848e-01
4.199700000000000100e-01,-9.061142384544014217e-01
4.202699999999999769e-01,3.669372167592880873e-01
4.208500000000000019e-01,6.580482010144743377e-02
4.208999999999999964e-01,-5.330485379516051170e-01
4.219899999999999762e-01,-6.826611401357716158e-01
4.224200000000000177e-01,-1.506318095163885484e-01
4.224499999999999922e-01,-3.149389116552959167e-01
4.234899999999999776e-01,2.812222370967392693e-01
4.235499999999999821e-01,-7.102931906420240082e-01
4.239200000000000190e-01,-2.821185087070381126e-02
4.245099999999999985e-01,7.427878746712500424e-02
4.256199999999999983e-01,-1.870153392104168810e-01
4.259399999999999853e-01,5.309520123756025084e-02
4.268899999999999917e-01,2.827263640107674503e-01
4.269399999999999862e-01,4.356309155770510810e-01
4.278399999999999981e-01,2.187208159148809283e+00
4.286499999999999755e-01,3.068645757451665124e-01
4.288799999999999835e-01,-5.984780446937173481e-01
4.289499999999999980e-01,2.637471232167845070e-01
4.296699999999999964e-01,7.933019243945050869e-01
4.301300000000000123e-01,4.094571812819276513e-01
4.348699999999999788e-01,-7.012669840685452349e-02
4.354399999999999937e-01,-1.609784968188594290e+00
4.367300000000000071e-01,1.091565235676711376e+00
4.376499999999999835e-01,-1.124141824164584413e+00
4.377400000000000180e-01,1.944823009077876752e-01
4.388299999999999979e-01,-1.662406633383053167e+00
4.388299999999999979e-01,-5.386118299716814439e-01
4.392599999999999838e-01,2.312969465503387709e-02
4.400399999999999867e-01,7.106030871235836655e-01
4.405899999999999817e-01,-1.204215643856338724e+00
4.415399999999999880e-01,-8.309002424847086177e-01
4.424600000000000199e-01,7.006248341026190263e-02
4.425399999999999889e-01,4.527437719767894997e-01
4.436800000000000188e-01,-2.978531068179787189e-01
4.438400000000000123e-01,-1.422528323101548420e-01
4.475600000000000134e-01,-6.472725522322125835e-02
4.489000000000000212e-01,3.562673788453234874e-02
4.489600000000000257e-01,5.089690738354166744e-01
4.506000000000000005e-01,-1.538103935476768713e+00
4.510000000000000120e-01,1.812096073124634943e-01
4.515500000000000069e-01,-5.775186100242080123e-01
4.516899999999999804e-01,-1.349766797264518647e+00
4.516899999999999804e-01,6.394690321147387113e-01
4.522300000000000209e-01,3.107250785666734183e-01
4.533300000000000107e-01,-5.169140021375875360e-01
4.534699999999999842e-01,-1.193782913465140233e-01
4.546299999999999786e-01,-5.868550107402508154e-01
4.547800000000000176e-01,-9.516801962846177521e-02
4.587800000000000211e-01,1.362824019353869320e-01
4.605500000000000149e-01,3.070592366966303222e-01
4.609800000000000009e-01,3.054143674397609698e-01
4.615600000000000258e-01,2.511981812888028909e-01
4.664099999999999913e-01,9.238061989655323991e-01
4.666000000000000147e-01,5.211046097100852093e-01
4.683999999999999830e-01,-6.703389972726782331e-02
4.687999999999999945e-01,-9.666275666803287869e-01
4.703899999999999748e-01,5.365031380759893720e-01
4.705699999999999883e-01,7.991239656085985521e-02
4.717000000000000082e-01,-1.207386529042246970e-01
4.719599999999999906e-01,1.195358097093982136e-01
4.757199999999999762e-01,-5.037047986054854487e-01
4.779300000000000215e-01,8.222256155235990738e-01
4.794300000000000228e-01,-8.721366071364985428e-01
4.794800000000000173e-01,-1.853575799066523311e-01
4.798000000000000043e-01,-6.463970023873027992e-01
4.805599999999999872e-01,-3.074771279941995727e-01
4.807100000000000262e-01,-5.704280041855707140e-01
4.817100000000000271e-01,1.166048038157919908e+00
4.888100000000000223e-01,-6.657644895394973505e-02
4.924600000000000088e-01,4.815615474220415471e-01
4.950100000000000056e-01,-2.913573885986393552e-01
4.955999999999999850e-01,9.951217760096596476e-02
4.957199999999999940e-01,-3.390504639251143981e-01
4.973699999999999788e-01,-6.958534263325701075e-02
5.007300000000000084e-01,3.822067636596743201e-01
5.009000000000000119e-01,-1.567142410601339297e-01
5.027599999999999847e-01,-4.343992611319266728e-02
5.027599999999999847e-01,-3.202367483782940782e-01
5.030000000000000027e-01,-7.495768564187030303e-02
5.030900000000000372e-01,-1.215528019251541220e-01
5.059799999999999853e-01,-6.483038202760427193e-01
5.061700000000000088e-01,-5.520401398502239321e-01
5.071600000000000552e-01,2.358041647512226779e-01
5.073699999999999877e-01,1.651496800126557307e-01
5.081700000000000106e-01,-9.711506046367940348e-01
5.100599999999999579e-01,-7.855814994880429003e-01
5.108700000000000463e-01,-6.431443983135258780e-01
5.117500000000000382e-01,7.565966520035640741e-01
5.138000000000000345e-01,8.276152539719978940e-02
5.143499999999999739e-01,-1.945348259096013263e-02
5.147500000000000409e-01,2.336976902771525644e-01
5.171799999999999731e-01,-7.917783817712495953e-01
5.187599999999999989e-01,-2.277080980426431089e-01
5.187899999999999734e-01,-3.324776476719478180e-01
5.194299999999999473e-01,-3.643558354191941268e-02
5.195999999999999508e-01,1.749371080686573376e-01
5.227699999999999569e-01,2.834233318498307619e-01
5.239300000000000068e-01,-2.717311308189715446e-01
5.261299999999999866e-01,-5.304927712099986037e-01
5.285100000000000353e-01,-1.138061795159548417e+00
5.293900000000000272e-01,-9.525437480986773120e-02
5.309099999999999930e-01,-1.843724811995944624e+00
5.310500000000000220e-01,6.845202779957646477e-01
5.311700000000000310e-01,5.560629672575807536e-01
5.322599999999999554e-01,-1.516904778826154043e+00
5.327699999999999658e-01,-2.517954143314510840e-01
5.337699999999999667e-01,-5.890919720782128444e-01
5.343299999999999716e-01,-8.239768997170733300e-01
5.353200000000000180e-01,-6.479337083068124892e-02
5.357800000000000340e-01,-5.851962590223075411e-01
5.394400000000000306e-01,-8.162725810424738271e-02
5.408899999999999819e-01,-3.497926519975895210e-01
5.415400000000000214e-01,6.850694080750632242e-01
5.453999999999999959e-01,9.449902971645156580e-01
5.483200000000000296e-01,-1.026545441163253747e+00
5.488600000000000145e-01,-6.060783111287610936e-01
5.501099999999999879e-01,-4.062392878239561855e-01
5.503099999999999659e-01,-1.584190591023942329e-01
5.504799999999999693e-01,1.001960715814252494e-02
5.525999999999999801e-01,-9.128338562989288807e-01
5.537999999999999590e-01,3.266698756058488695e-01
5.538899999999999935e-01,-1.916816044813416386e+00
5.577499999999999680e-01,-1.028365815135063623e-02
5.587499999999999689e-01,7.500932501653473361e-01
5.587499999999999689e-01,-4.157299866979864422e-01
5.617400000000000171e-01,-7.279213322697152266e-01
5.626299999999999635e-01,5.199736935601878551e-01
5.627600000000000380e-01,-1.477780221092457047e-01
5.643000000000000238e-01,8.029399655854689566e-02
5.643099999999999783e-01,-2.515163061626890517e-01
5.644099999999999673e-01,-3.579278682834544645e-01
5.647499999999999742e-01,7.150776699952497706e-02
5.688299999999999468e-01,-9.592572337754806666e-01
5.753500000000000281e-01,-7.308553129906515400e-01
5.758299999999999530e-01,3.149595938920337068e-01
5.760899999999999910e-01,-1.823125083326924412e-01
5.766099999999999559e-01,-6.090068016592842248e-01
5.774099999999999788e-01,3.899673132936358755e-01
5.782300000000000217e-01,-3.485261159890835625e-01
5.782899999999999707e-01,-4.824500538499893465e-01
5.787499999999999867e-01,-5.149960372150811372e-01
5.788400000000000212e-01,-2.726881221778180292e-02
5.795900000000000496e-01,-6.450490487646386439e-01
5.806000000000000050e-01,1.029709186302367185e-01
5.807299999999999685e-01,6.652584102228805696e-01
5.829400000000000137e-01,-9.348958559293034376e-02
5.832800000000000207e-01,1.285509396543488503e+00
5.837499999999999911e-01,-4.214281320272026399e-01
5.837499999999999911e-01,4.803867659697582115e-01
5.838200000000000056e-01,-7.050334282557968457e-01
5.857499999999999929e-01,3.697040336540176608e-01
5.872800000000000242e-01,2.371506586273412764e-01
5.887299999999999756e-01,-3.650118705938095731e-01
5.902800000000000269e-01,-2.969085629252677383e-01
5.918400000000000327e-01,-5.684672568448895236e-01
6.006000000000000227e-01,-8.312755783012826249e-02
6.014899999999999691e-01,2.977212810642054786e-01
6.032699999999999729e-01,5.191246886641357472e-01
6.061999999999999611e-01,-1.575751047901551294e-01
6.082600000000000229e-01,-3.400127579300030733e-01
6.087299999999999933e-01,-2.261469376305582091e-01
6.088000000000000078e-01,-6.913131636518207168e-01
6.098700000000000232e-01,3.919834464196279844e-02
6.106399999999999606e-01,-5.272043201710341354e-02
6.112499999999999600e-01,9.042245465608795829e-01
6.117099999999999760e-01,1.099933043336800559e-01
6.157099999999999795e-01,2.436049389616694663e-02
6.186899999999999622e-01,9.435209874678779016e-03
6.194199999999999706e-01,-7.639747468196124436e-02
6.198799999999999866e-01,2.448372682143950541e-01
6.206300000000000150e-01,-8.265705267654216426e-02
6.218799999999999883e-01,-4.965264907638988756e-01
6.252299999999999525e-01,-3.843117773253550418e-01
6.272299999999999542e-01,-6.711390409966434545e-01
6.307099999999999929e-01,-4.936691793036693809e-01
6.318899999999999517e-01,-1.398265503334185977e+00
6.322299999999999587e-01,2.460014703016501769e-01
6.339200000000000390e-01,-1.216085484258142335e+00
6.377099999999999991e-01,-5.929348521031587715e-01
6.378700000000000481e-01,2.272731592159906167e-01
6.382299999999999640e-01,-3.677245262411487081e-01
6.386600000000000055e-01,-6.083861186732966025e-02
6.393600000000000394e-01,-5.355381768940774972e-02
6.419000000000000261e-01,1.477179370206118114e-01
6.430500000000000105e-01,-1.111852439713107765e+00
6.436300000000000354e-01,-4.212911318333299043e-02
6.436399999999999899e-01,-5.672578202304768419e-02
6.476300000000000390e-01,-4.874120102775646862e-02
6.484600000000000364e-01,7.462897149528551211e-01
6.486300000000000399e-01,-3.335434291738551549e-01
6.496399999999999952e-01,-4.059955437889516960e-01
6.620700000000000474e-01,3.148994478677188402e-01
6.646300000000000541e-01,-1.349698935533039101e-01
6.706499999999999684e-01,5.186501352531016629e-01
6.776699999999999946e-01,8.737393214969436661e-01
6.819499999999999451e-01,-5.502009595266141861e-01
6.836499999999999799e-01,4.800251775158209666e-01
6.851699999999999458e-01,9.518660882587388905e-02
6.886700000000000044e-01,-8.013383553267511283e-01
6.893700000000000383e-01,-9.210599514071611260e-01
6.893700000000000383e-01,1.709815082775005268e-01
6.906499999999999861e-01,-2.078105870233672159e-01
6.931599999999999984e-01,-3.024519227682158640e-01
6.971600000000000019e-01,-2.745183750363974773e-01
6.981600000000000028e-01,-1.875423579507859984e-01
6.991600000000000037e-01,-2.806104949569346307e-01
6.991600000000000037e-01,1.575333100647220430e-01
6.993300000000000072e-01,4.803207797493848075e-01
6.999699999999999811e-01,2.588591872863447163e-01
7.006400000000000405e-01,-5.545334163563313545e-01
7.011500000000000510e-01,2.068449885973081825e-01
7.019699999999999829e-01,-3.232773494464111219e-01
7.019800000000000484e-01,-9.979358500287003469e-03
7.156500000000000083e-01,-4.166086735586164713e-01
7.186700000000000310e-01,-1.242404031160492917e+00
7.196200000000000374e-01,2.556650038128181479e-01
7.196399999999999464e-01,-4.136961224204526166e-01
7.201300000000000479e-01,1.966593731770273079e-01
7.206700000000000328e-01,-2.276236161913328948e-01
7.266700000000000381e-01,-2.263773938944490527e-01
7.276700000000000390e-01,-5.171969463057243255e-01
7.286099999999999799e-01,-4.916671027499023294e-01
7.301199999999999912e-01,-7.183216403669439032e-01
7.316300000000000026e-01,1.250071684112871728e-01
7.336200000000000498e-01,-9.088380051545524863e-01
7.339999999999999858e-01,1.444401830860410907e-01
7.350100000000000522e-01,3.835027222577364614e-01
7.356200000000000516e-01,4.255734100921843704e-02
7.360200000000000076e-01,-8.689996476011280918e-03
7.366800000000000015e-01,-8.449641458648390335e-01
7.420200000000000129e-01,8.875567017344219156e-01
7.426899999999999613e-01,-3.441926525936265802e-01
7.456599999999999895e-01,-1.956898494352743711e-01
7.461299999999999599e-01,-8.858656598551615247e-01
7.490999999999999881e-01,-1.060241015501248496e+00
7.493199999999999861e-01,-2.541236002787432002e-01
7.506800000000000139e-01,-1.011209762629531106e+00
7.590400000000000480e-01,-2.560354172714262092e-02
7.606899999999999773e-01,-9.541191468663791087e-01
7.610799999999999788e-01,-3.519944165680858883e-01
7.615899999999999892e-01,-5.451632962503437652e-01
7.655999999999999472e-01,-1.721434964689003422e-01
7.665999999999999481e-01,5.725420051877943006e-01
7.666800000000000281e-01,3.065726597270642118e-01
7.670700000000000296e-01,1.080697355516171188e+00
7.685999999999999499e-01,2.185546186937088742e-02
7.693299999999999583e-01,-4.412433451615190849e-01
7.730799999999999894e-01,1.873441399009680708e-01
7.793099999999999472e-01,-9.107693268211793924e-01
7.880599999999999827e-01,-2.081174178380727491e-01
7.890500000000000291e-01,1.027769704476589330e-01
7.892900000000000471e-01,-9.491318619622781672e-01
7.965600000000000458e-01,-1.285698611316936635e+00
7.985799999999999566e-01,1.598668070313677969e-01
8.397299999999999764e-01,-7.618810037309252658e-01
8.397299999999999764e-01,-8.201378536494449145e-01
8.547400000000000553e-01,1.607820022804444526e-01
9.357699999999999907e-01,-1.154419791501564152e+00
9.742399999999999949e-01,9.599010813061185088e-01
1.012359999999999927e+00,2.655900184143338838e-01
1.019800000000000040e+00,1.044366274882239543e+00
1.020809999999999995e+00,-1.510508249613382870e-01
1.027809999999999890e+00,1.346165737461049616e+00
1.048189999999999955e+00,6.337082637485920156e-01
1.120849999999999902e+00,6.623173730985381091e-01
1.232229999999999936e+00,-3.686578259791899459e-01
1.235889999999999933e+00,1.283374618679319346e+00
1.299120000000000053e+00,6.429287314804740250e-01
1.304119999999999946e+00,7.337184308477145978e-02
1.306119999999999948e+00,7.148564573911762032e-01
1.313109999999999999e+00,2.243067100900052735e-01
1.329110000000000014e+00,5.302720822292442682e-01
1.340929999999999955e+00,-5.768959767834608982e-02
1.351339999999999986e+00,-7.638071960828265450e-01
1.356100000000000083e+00,3.173493007778966507e-02
1.390959999999999974e+00,-2.010169405267927256e-01
1.416309999999999958e+00,-6.251750051036483180e-01
1.542950000000000044e+00,-1.515712721120790196e-01
1.549029999999999907e+00,5.821025264830094192e-01
1.614989999999999926e+00,-3.259642338388070715e-01
1.697019999999999973e+00,-2.987067467826430289e-01
1.801109999999999989e+00,-2.542766106800374293e-01
1.911599999999999966e+00,-8.166764901821460532e-01
2.261299999999999866e+00,7.998021599505798773e-02
